4.137812750000000150e+00;3.079626080000000155e+00;3.451463459999999817e+00;3.422271739999999784e+00;3.633700230000000087e+00;2.629034920000000053e+00;3.117597009999999891e+00;2.810023129999999814e+00;2.936722780000000199e+00;2.606860540000000004e+00;3.212842859999999856e+00;3.147279099999999996e+00;3.063199969999999883e+00;3.330270650000000110e+00;3.198657020000000184e+00;3.598431469999999965e+00;3.034783809999999971e+00;2.970754240000000213e+00;3.146232499999999987e+00;3.009657040000000006e+00;2.945862369999999952e+00;3.004353490000000182e+00;2.633383450000000181e+00;3.082223299999999888e+00;3.119935990000000103e+00;2.895907160000000147e+00;3.138178599999999818e+00;3.219511300000000187e+00;3.102615430000000174e+00;2.539608449999999795e+00;3.083369139999999842e+00;3.009961440000000099e+00;3.408470309999999781e+00;2.784046899999999880e+00;3.187977849999999780e+00;2.560325610000000029e+00;3.241134259999999934e+00;3.000117350000000016e+00;2.897973789999999994e+00;3.345312489999999972e+00;3.566666049999999810e+00;3.061706940000000099e+00;3.189629099999999884e+00;3.318992029999999982e+00;2.090595260000000177e+00;3.183043019999999945e+00;2.809283859999999855e+00;3.025914549999999981e+00;3.310939049999999995e+00;3.055649129999999936e+00;3.274763629999999814e+00;3.176778580000000130e+00;3.056576469999999990e+00;2.816973139999999987e+00;3.250141489999999855e+00;3.211648260000000032e+00;3.487881690000000035e+00;2.534641489999999830e+00;3.096208850000000012e+00;2.782439660000000092e+00;2.855709730000000057e+00;2.840324799999999872e+00;3.436082269999999994e+00;3.089992590000000039e+00;2.730868710000000199e+00;2.949037960000000069e+00;3.019373209999999919e+00;2.744428200000000206e+00;2.652334419999999859e+00;3.246437160000000155e+00;3.342898280000000000e+00;3.084831990000000079e+00;3.065287249999999908e+00;3.455710299999999791e+00;2.926419060000000183e+00;2.696853369999999916e+00;3.217572420000000211e+00;3.117981930000000013e+00;3.083720109999999792e+00;3.256543440000000178e+00;2.235824720000000099e+00;3.265070530000000026e+00;3.003864140000000127e+00;3.217747699999999877e+00;3.140556430000000177e+00;3.261084799999999895e+00;3.171097239999999928e+00;3.001080710000000096e+00;3.129090479999999896e+00;2.674609919999999974e+00;2.941699480000000033e+00;3.072957039999999918e+00;2.754103279999999820e+00;2.726365060000000007e+00;2.668115010000000176e+00;3.115089139999999812e+00;3.101123489999999983e+00;3.055119920000000100e+00;2.903281610000000068e+00;3.052841700000000102e+00
1.000000000000000021e-08;2.570254310000000153e+00;1.038280620000000098e+00;1.370039140000000044e+00;6.200595800000000546e-01;1.261014789999999941e+00;1.354942520000000039e+00;1.523652460000000097e+00;1.482592869999999952e+00;1.419224079999999999e+00;1.440574999999999939e+00;1.303665669999999999e+00;9.389096500000000400e-01;1.147911020000000004e+00;1.816026820000000042e+00;7.640535099999999913e-01;1.473330119999999965e+00;1.402421340000000072e+00;1.350462520000000000e+00;1.408407219999999960e+00;1.467949689999999974e+00;1.343577259999999995e+00;1.466816499999999968e+00;1.709952090000000036e+00;1.724452459999999965e+00;9.820026899999999559e-01;9.788929899999999629e-01;7.710392900000000438e-01;1.078089349999999946e+00;9.417844199999999555e-01;1.085543369999999896e+00;1.120062200000000008e+00;1.625630279999999983e+00;1.272196499999999952e+00;6.915758199999999523e-01;8.009814800000000234e-01;1.316302309999999975e+00;7.070333699999999943e-01;8.177220400000000389e-01;7.538916599999999635e-01;1.437915690000000080e+00;1.155768300000000082e+00;1.320161120000000077e+00;1.005647460000000049e+00;1.149500380000000099e+00;1.423206390000000043e+00;1.857695990000000075e+00;7.867918200000000306e-01;1.377598969999999978e+00;1.281314300000000017e+00;8.111835499999999755e-01;1.234973660000000084e+00;1.311454850000000061e+00;1.156466830000000057e+00;1.065616569999999985e+00;1.401412120000000039e+00;8.233365499999999448e-01;3.154727700000000135e-01;1.159050289999999928e+00;9.170515999999999668e-01;1.399584539999999988e+00;1.236680900000000083e+00;9.103744000000000280e-01;8.853034499999999918e-01;1.232518070000000021e+00;1.275406590000000007e+00;9.115596400000000044e-01;1.641060130000000061e+00;1.974344550000000087e+00;1.302673970000000070e+00;1.751572799999999930e+00;1.316512370000000098e+00;9.874414900000000328e-01;1.344822430000000013e+00;7.850191199999999592e-01;1.221380260000000106e+00;1.233272139999999961e+00;1.268040049999999974e+00;7.634048399999999734e-01;1.108019389999999937e+00;1.360023839999999984e+00;1.063190159999999995e+00;1.459140190000000059e+00;1.641444249999999938e+00;1.177311989999999975e+00;1.351941330000000052e+00;1.377435449999999895e+00;1.218742430000000043e+00;9.296016900000000360e-01;8.082909099999999736e-01;1.274540790000000090e+00;8.346760399999999525e-01;1.901043559999999966e+00;8.080813799999999603e-01;1.043663620000000014e+00;1.408689620000000087e+00;1.154768489999999925e+00;9.562125799999999787e-01;8.958752599999999511e-01;6.382215300000000369e-01
-1.000000000000000021e-08;-0.000000000000000000e+00;1.956554810000000089e+00;5.790214599999999878e-01;7.239351800000000114e-01;6.344670700000000219e-01;2.666125200000000195e-01;6.153554399999999758e-01;5.288862800000000419e-01;1.703619000000000105e-01;4.225990199999999919e-01;8.046282599999999841e-01;6.911181600000000369e-01;6.131780000000000008e-01;2.927683400000000158e-01;4.927677300000000149e-01;3.837088799999999744e-01;5.872297199999999551e-01;1.149848500000000051e+00;1.139920150000000021e+00;8.371224000000000443e-01;3.976064000000000265e-01;4.458217899999999956e-01;5.392280299999999693e-01;9.437488299999999830e-01;5.304434500000000385e-01;8.241906399999999744e-01;4.947967300000000179e-01;7.458300300000000327e-01;1.231763689999999967e+00;8.582431999999999839e-01;8.357377700000000464e-01;1.746675799999999890e-01;1.111476050000000049e+00;3.306638800000000211e-01;9.153473199999999643e-01;4.775294900000000009e-01;7.409649900000000455e-01;6.848973800000000001e-01;6.707732499999999876e-01;3.223632200000000059e-01;8.729037299999999888e-01;3.687588399999999766e-01;6.096896600000000221e-01;1.100712509999999922e+00;8.569227999999999568e-02;6.552098200000000539e-01;8.701729900000000351e-01;8.043588499999999586e-01;7.458148599999999684e-01;7.728012199999999554e-01;9.973627800000000043e-01;2.184492000000000100e-01;4.404025699999999932e-01;8.845202800000000476e-01;3.452165799999999951e-01;3.682119899999999890e-01;1.125724899999999973e-01;5.396180299999999708e-01;8.646920900000000243e-01;2.517554100000000128e-01;6.339408800000000399e-01;8.400510100000000424e-01;3.264464100000000202e-01;7.058280000000000109e-01;4.648698099999999944e-01;6.793251700000000337e-01;3.920945699999999756e-01;7.286988399999999588e-01;9.963128500000000276e-01;9.536000000000000032e-02;8.027799700000000094e-01;4.685223299999999869e-01;3.901106400000000085e-01;1.066639429999999944e+00;6.252234800000000536e-01;7.248448899999999639e-01;4.715980900000000253e-01;4.163478199999999796e-01;9.720414699999999630e-01;1.073023969999999938e+00;9.507277999999999563e-02;7.649817300000000264e-01;1.133909889999999976e+00;7.104420799999999758e-01;2.990400300000000122e-01;1.128654070000000065e+00;4.774538300000000235e-01;6.450201300000000249e-01;2.669729100000000077e-01;1.208389939999999996e+00;6.988855600000000168e-01;3.587394500000000153e-01;9.410191199999999867e-01;6.960748700000000122e-01;8.479619400000000251e-01;6.623092800000000002e-01;1.186456130000000053e+00;6.198977100000000462e-01;6.838870900000000308e-01
-1.000000000000000021e-08;1.000000000000000021e-08;0.000000000000000000e+00;2.237121820000000039e+00;3.634506000000000125e-01;5.247147300000000181e-01;4.915038000000000046e-02;8.603152000000000021e-02;4.820430199999999887e-01;4.935772099999999885e-01;6.343651900000000232e-01;6.469152999999999709e-01;4.943623300000000165e-01;7.670437900000000031e-01;6.213220600000000093e-01;1.123897509999999933e+00;6.488385500000000139e-01;4.971307699999999996e-01;7.106052800000000058e-01;3.094188199999999833e-01;6.269407399999999964e-01;1.794890100000000044e-01;3.775835399999999953e-01;8.002097999999999711e-01;7.674880400000000380e-01;6.225014899999999907e-01;6.262978500000000448e-01;3.374801700000000237e-01;4.296528099999999961e-01;1.878724499999999964e-01;-2.736796000000000020e-02;7.604697000000000540e-02;4.256601500000000149e-01;5.896778900000000379e-01;7.101644099999999682e-01;1.047650400000000037e-01;7.675608699999999507e-01;7.974147600000000002e-01;1.166532500000000000e-01;1.647972400000000115e-01;6.806410299999999802e-01;6.754969299999999954e-01;5.082053100000000212e-01;1.397371909999999939e+00;2.257018699999999989e-01;3.367186799999999924e-01;6.050979100000000166e-01;4.349090800000000034e-01;5.085891299999999449e-01;3.006227300000000047e-01;5.273667399999999450e-01;1.684998900000000133e-01;6.497488500000000444e-01;6.261940799999999863e-01;8.616265699999999805e-01;4.933238999999999680e-02;1.383040899999999906e-01;4.727100499999999927e-01;1.111424500000000037e-01;1.067883539999999964e+00;2.584050399999999748e-01;7.182935400000000081e-01;1.003912609999999983e+00;6.663412699999999855e-01;7.927471299999999665e-01;6.880303300000000233e-01;5.583636199999999494e-01;5.361595700000000297e-01;5.686434200000000105e-01;9.067152400000000334e-01;7.173054599999999503e-01;4.199631400000000125e-01;6.209771099999999988e-01;1.402975200000000089e-01;1.062337819999999988e+00;3.733903100000000030e-01;4.974388599999999827e-01;1.147879480000000063e+00;4.978972500000000134e-01;4.823413699999999915e-01;6.140514200000000145e-01;9.130557099999999648e-01;7.573407500000000070e-01;3.701076300000000208e-01;8.469323800000000402e-01;5.053555499999999867e-01;6.260902400000000201e-01;3.545436100000000090e-01;4.476140800000000253e-01;7.259139500000000300e-01;7.829066599999999765e-01;7.752057500000000267e-01;2.411649999999999992e-03;1.104535620000000051e+00;3.803114400000000006e-01;2.572660800000000081e-01;3.636684800000000162e-01;1.331915700000000091e-01;7.846787899999999594e-01;6.833145499999999650e-01
1.000000000000000021e-08;-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;2.248009310000000038e+00;1.099127439999999956e+00;7.629074999999999607e-01;3.842636500000000122e-01;2.246559300000000037e-01;3.104263199999999778e-01;3.043817600000000012e-01;7.588804999999999579e-01;7.350933600000000290e-01;8.579274900000000148e-01;3.799752299999999972e-01;5.828989700000000163e-01;6.671247799999999728e-01;1.728639299999999990e-01;5.511229899999999793e-01;2.750748900000000163e-01;3.458207500000000101e-01;6.054667400000000033e-01;7.750826100000000052e-01;4.354836699999999894e-01;2.217635699999999932e-01;8.456124699999999494e-01;8.531939299999999893e-01;2.127504199999999956e-01;6.070047600000000321e-01;6.605832999999999844e-01;3.264177899999999855e-01;2.282133299999999920e-01;4.140518499999999991e-01;1.069575530000000052e+00;8.847709000000000268e-01;6.706521600000000527e-01;4.877535399999999854e-01;2.294452399999999948e-01;6.180579200000000384e-01;4.167248499999999800e-01;4.354109700000000083e-01;3.175040599999999769e-01;5.246328599999999787e-01;7.686100099999999546e-01;5.244755599999999518e-01;5.490093499999999516e-01;2.263292799999999938e-01;5.748814399999999658e-01;7.430233200000000426e-01;6.447178999999999549e-01;2.902406799999999731e-01;5.814871799999999924e-01;2.643901799999999747e-01;2.808732299999999737e-01;1.001683920000000061e+00;2.762630600000000047e-01;1.033809830000000041e+00;6.124843899999999897e-01;9.938671000000000311e-02;7.561058499999999682e-01;4.629075899999999799e-01;5.510586600000000335e-01;4.242634200000000022e-01;9.785130399999999451e-01;6.113335699999999928e-01;6.483761399999999897e-01;4.184736299999999853e-01;7.247537600000000246e-01;3.660070999999999741e-01;9.121219299999999697e-01;5.920627400000000318e-01;8.898306499999999453e-01;7.566500200000000342e-01;8.820633199999999841e-01;6.072798900000000444e-01;7.739937000000000067e-01;1.045732080000000064e+00;5.587006700000000103e-01;4.059875199999999906e-01;2.591451000000000171e-02;9.265485500000000263e-01;3.807105299999999914e-01;7.961719499999999616e-01;7.459986899999999643e-01;4.463011499999999798e-01;4.224098000000000019e-01;2.782803200000000254e-01;6.208564300000000147e-01;9.831035900000000272e-01;9.535814400000000024e-01;6.317806299999999542e-01;9.209789299999999734e-01;7.580591399999999647e-01;8.692625400000000280e-01;4.378421499999999855e-01;6.260496300000000236e-01;6.632263400000000253e-01;1.035047269999999964e+00;2.776047200000000270e-01;2.323737800000000020e-01
0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;1.000000000000000021e-08;0.000000000000000000e+00;2.131143219999999783e+00;5.755660599999999905e-01;2.748056300000000229e-01;4.520557000000000047e-01;1.745243400000000000e-01;4.026590400000000236e-01;1.221685400000000060e-01;4.927318199999999870e-01;1.201859200000000016e-01;2.460013299999999903e-01;2.213071400000000133e-01;2.408083000000000029e-01;4.480834300000000048e-01;7.459839999999999527e-02;1.876850999999999936e-01;6.586172999999999611e-01;4.698257399999999917e-01;2.657791299999999746e-01;7.196618799999999760e-01;3.303194700000000039e-01;5.818221599999999771e-01;7.839583599999999652e-01;4.023677099999999895e-01;1.305614000000000080e-02;5.678040699999999941e-01;1.725282499999999941e-01;7.660304500000000294e-01;2.024203400000000042e-01;3.301532400000000145e-01;-3.636699299999999746e-01;3.169603300000000123e-01;-3.891845600000000127e-01;1.376786100000000068e-01;-8.471992000000000411e-02;1.326995699999999889e-01;-5.850698000000000010e-02;2.840866400000000014e-01;-5.230111999999999955e-02;6.018217000000000011e-02;4.350540099999999910e-01;3.124482100000000040e-01;7.997719899999999882e-01;9.879918399999999545e-01;-4.451723999999999959e-02;-1.929631699999999894e-01;4.401756199999999897e-01;4.221612200000000037e-01;1.266350199999999870e-01;2.904582299999999839e-01;4.525420299999999840e-01;5.520091999999999777e-01;7.984325000000000450e-02;8.909986999999999768e-02;2.210366199999999892e-01;6.686983699999999864e-01;5.610337199999999580e-01;5.302872199999999481e-01;3.810688199999999748e-01;3.066254299999999766e-01;3.814923499999999801e-01;-1.991427699999999967e-01;-7.609354000000000118e-02;6.572637399999999852e-01;8.095833399999999846e-01;1.678208000000000130e-02;5.755318499999999560e-01;5.602891500000000136e-01;2.124734000000000067e-01;2.817138100000000089e-01;6.337675900000000473e-01;5.644836600000000537e-01;4.499515599999999726e-01;4.715073100000000128e-01;3.003582300000000038e-01;7.918440199999999818e-01;3.785035500000000219e-01;1.871019999999999905e-01;2.018692999999999876e-02;3.048993999999999871e-01;7.760981300000000527e-01;2.862234499999999904e-01;5.586013800000000362e-01;8.390881000000000034e-02;4.638899999999999968e-02;2.325685399999999903e-01;2.176523900000000011e-01;-2.100026299999999957e-01;5.502342399999999856e-01;5.411619999999999799e-03;-1.733467300000000044e-01;6.331192500000000223e-01;1.641403800000000024e-01;4.604997000000000118e-01;4.363011700000000159e-01;5.519527499999999920e-01
-2.000000000000000042e-08;-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;-0.000000000000000000e+00;2.129621170000000063e+00;7.250017000000000267e-02;3.007205600000000256e-01;7.175604899999999953e-01;2.929404000000000036e-02;4.651006999999999780e-01;7.095330699999999879e-01;4.609559400000000084e-01;7.394866900000000021e-01;1.612551600000000085e-01;2.839191799999999932e-01;-1.733790000000000027e-03;2.599921800000000172e-01;1.835090199999999949e-01;4.836897900000000083e-01;1.044294840000000058e+00;2.363769400000000076e-01;3.557020900000000263e-01;3.526386200000000137e-01;8.300878999999999897e-02;9.741418000000000299e-02;4.827278600000000086e-01;5.728372800000000042e-01;4.778856599999999899e-01;-3.579776399999999859e-01;3.956217399999999995e-01;-2.213800300000000054e-01;4.849458400000000169e-01;6.889426400000000505e-01;6.028954800000000391e-01;3.428483099999999895e-01;5.365596599999999938e-01;2.628903899999999738e-01;3.207534100000000166e-01;7.008069000000000104e-02;-2.466861000000000054e-02;4.973974600000000135e-01;1.246721999999999969e-01;2.524977700000000103e-01;2.063911800000000074e-01;-1.267929999999999925e-02;6.429119899999999888e-01;2.153984499999999913e-01;4.770624700000000162e-01;-1.053868300000000008e-01;1.524051999999999907e-01;1.652735700000000085e-01;4.517304600000000003e-01;1.278889500000000012e-01;-2.690961999999999868e-02;2.257351099999999888e-01;-2.014020699999999886e-01;8.184129999999999530e-03;7.426743999999999568e-01;8.260737999999999415e-02;3.435023999999999716e-02;4.404505200000000120e-01;8.431384999999999574e-02;1.920708999999999958e-02;1.082968700000000034e-01;3.119083200000000167e-01;3.550802699999999756e-01;-1.544050800000000001e-01;4.964957400000000187e-01;2.112983499999999959e-01;5.284924399999999522e-01;-2.940701000000000079e-02;1.096833200000000008e-01;5.434828699999999513e-01;6.618213200000000462e-01;-5.401150999999999869e-02;-1.958625800000000083e-01;5.151060699999999715e-01;3.427458600000000133e-01;4.062567999999999735e-01;7.098796499999999732e-01;2.994026699999999819e-01;8.464283500000000515e-01;-5.060094899999999507e-01;5.881878799999999963e-01;4.068511100000000158e-01;2.555157200000000017e-01;-1.162984000000000066e-02;1.727997500000000020e-01;3.297611100000000239e-01;4.938544599999999951e-01;5.442825199999999919e-01;2.373041100000000125e-01;4.705082099999999823e-01;3.283505500000000188e-01;4.456132099999999818e-01;1.614262700000000106e-01;3.849794599999999956e-01;-1.580673099999999887e-01
-1.000000000000000021e-08;0.000000000000000000e+00;-0.000000000000000000e+00;1.000000000000000021e-08;0.000000000000000000e+00;1.000000000000000021e-08;-1.000000000000000021e-08;2.112296339999999883e+00;4.264950200000000025e-01;3.818967999999999807e-01;3.151188400000000112e-01;3.601205800000000234e-01;3.848384699999999881e-01;7.596931700000000287e-01;6.039075299999999702e-01;6.870339699999999938e-01;4.839757700000000273e-01;5.075501700000000227e-01;5.271667799999999460e-01;1.005729300000000048e-01;2.990744699999999812e-01;4.488514299999999957e-01;8.168929099999999721e-01;8.965987499999999999e-01;3.632695699999999861e-01;-8.692197999999999591e-02;3.735103300000000015e-01;2.864364000000000146e-02;9.585341800000000134e-01;7.675093899999999580e-01;4.450165200000000265e-01;4.817368699999999837e-01;-2.884822000000000081e-02;3.106510199999999999e-01;5.450133700000000525e-01;9.241327200000000186e-01;6.037162000000000361e-01;-1.228640099999999957e-01;4.168908000000000058e-01;7.747399600000000053e-01;1.878323899999999880e-01;1.020576900000000065e-01;4.126230000000000175e-01;1.539511899999999878e-01;-1.497471099999999888e-01;4.583676199999999756e-01;5.408219199999999560e-01;2.791421700000000228e-01;5.186568799999999868e-01;2.418120900000000073e-01;9.791107000000000282e-02;1.592954099999999984e-01;3.751925600000000083e-01;7.960507000000000000e-01;4.173317200000000171e-01;1.166245999999999949e-01;9.441589999999999705e-03;8.642009299999999783e-01;4.264503000000000044e-01;4.450390699999999811e-01;5.449742699999999829e-01;4.544903299999999979e-01;-3.254726399999999797e-01;8.982026999999999373e-02;1.823547600000000046e-01;-1.366821199999999903e-01;3.025113600000000069e-01;5.358168300000000217e-01;5.119975599999999627e-01;6.053874200000000094e-01;7.549231499999999873e-01;3.216050599999999982e-01;5.477756799999999870e-01;3.783926200000000128e-01;3.497339300000000262e-01;3.647557300000000002e-01;4.534021400000000090e-01;4.238171000000000299e-02;-2.340578000000000103e-02;3.578158799999999751e-01;3.520222599999999757e-01;1.706695199999999912e-01;2.419781500000000030e-01;4.484678999999999749e-02;2.622778199999999948e-01;6.127964900000000270e-01;4.037169099999999844e-01;2.297250499999999862e-01;2.510446199999999961e-01;-1.240877600000000053e-01;1.692913000000000057e-01;-2.829498999999999903e-02;2.880878099999999997e-01;5.215571900000000038e-01;2.623096500000000053e-01;2.215570699999999948e-01;5.729459799999999658e-01;-1.117007000000000069e-02;2.948509100000000216e-01;8.581004800000000543e-01
-0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000021e-08;0.000000000000000000e+00;-1.000000000000000021e-08;2.103362639999999839e+00;-2.299592000000000025e-01;1.873409900000000128e-01;7.581018000000000479e-02;5.561904300000000134e-01;9.552389999999999493e-02;8.413849799999999490e-01;2.794970900000000036e-01;-8.269087999999999439e-02;1.490617800000000048e-01;1.097286900000000037e-01;3.906110500000000152e-01;-6.827259999999999926e-03;-4.321367999999999737e-02;-3.734220300000000159e-01;8.962164000000000241e-02;1.907135999999999901e-02;5.381959200000000498e-01;3.551011199999999923e-01;-1.775156599999999918e-01;1.114179000000000003e-01;2.458790000000000194e-03;1.295558199999999882e-01;5.975625999999999854e-02;-1.711915499999999979e-01;7.919885999999999593e-02;4.184880899999999793e-01;1.065717600000000015e-01;2.488037899999999969e-01;5.446628500000000317e-01;3.814775100000000196e-01;-1.890006399999999975e-01;7.134701500000000252e-01;2.289872699999999928e-01;2.091089999999999876e-03;3.367653199999999791e-01;-4.766461799999999749e-01;2.146965500000000138e-01;-1.587846400000000047e-01;1.059277639999999909e+00;1.350226700000000113e-01;1.889477900000000044e-01;2.032043000000000044e-01;-6.890174999999999772e-02;4.683454499999999965e-01;-2.709666800000000153e-01;9.933023000000000546e-02;2.755232799999999815e-01;1.348314399999999968e-01;4.387072399999999983e-01;1.871225599999999933e-01;1.700342099999999912e-01;5.445567100000000549e-01;1.635219499999999992e-01;2.222858999999999946e-02;2.336561000000000055e-01;3.002018000000000048e-02;-1.981206000000000078e-01;5.774021299999999579e-01;6.910395200000000182e-01;-5.818530000000000230e-02;-2.197532399999999886e-01;4.105950300000000275e-01;2.320966799999999997e-01;-1.916783699999999868e-01;1.576070699999999880e-01;-2.401881999999999906e-01;1.331335700000000066e-01;2.756491300000000200e-01;1.156381400000000004e-01;3.030651600000000001e-01;-4.866774000000000100e-02;5.049888700000000341e-01;-7.890700000000000491e-03;6.208216500000000027e-01;-1.454464199999999929e-01;-6.659684000000000437e-02;5.101916899999999755e-01;-4.329125000000000334e-02;-2.192202299999999882e-01;-4.675417999999999935e-02;2.150483400000000045e-01;-1.097788100000000044e-01;2.499664799999999909e-01;6.560929399999999578e-01;-8.965858999999999635e-02;4.721375899999999959e-01;2.127279699999999885e-01;-1.087145399999999984e-01;-4.086308000000000301e-02;2.758327700000000049e-01;2.183892400000000122e-01
-0.000000000000000000e+00;1.000000000000000021e-08;1.000000000000000021e-08;-0.000000000000000000e+00;-0.000000000000000000e+00;1.000000000000000021e-08;0.000000000000000000e+00;-0.000000000000000000e+00;0.000000000000000000e+00;2.158060069999999886e+00;7.523752999999999691e-02;-6.399707199999999929e-01;2.890616200000000191e-01;-2.735871899999999801e-01;2.358926100000000026e-01;2.097944800000000054e-01;1.678845800000000055e-01;9.966856999999999800e-02;6.456724299999999639e-01;2.881200400000000217e-01;2.848882999999999832e-01;-3.287049000000000221e-02;8.057565899999999948e-01;9.552354000000000400e-02;9.555209999999999745e-03;-2.588363499999999928e-01;2.137465500000000074e-01;4.937970600000000099e-01;4.206038100000000224e-01;2.209647499999999876e-01;4.425036000000000247e-02;3.936543499999999862e-01;3.636422200000000160e-01;1.098194599999999937e-01;-3.261248900000000006e-01;1.525600000000000046e-02;1.433955000000000091e-01;2.055792999999999926e-01;-2.983616000000000046e-02;4.630841700000000172e-01;-5.493370999999999671e-02;2.224407700000000099e-01;5.138894200000000412e-01;5.293887600000000138e-01;-8.809451999999999561e-02;2.092658099999999965e-01;-2.747076500000000254e-01;3.736075400000000157e-01;6.089306899999999967e-01;1.687332300000000118e-01;3.143430300000000233e-01;5.400552600000000369e-01;1.844811000000000020e-02;5.324601000000000334e-02;3.691899299999999995e-01;2.198418199999999934e-01;1.884210500000000066e-01;1.058092199999999955e-01;4.411846999999999852e-01;8.834818500000000130e-01;7.276094499999999909e-01;1.874199599999999966e-01;2.862514899999999973e-01;-2.326965400000000073e-01;3.605956799999999740e-01;-8.089422999999999753e-02;4.159208799999999928e-01;-2.513003000000000112e-02;2.363564200000000115e-01;1.482755799999999902e-01;8.397746999999999851e-01;-3.706654999999999672e-02;-1.627684899999999879e-01;2.953825299999999765e-01;4.447239499999999790e-01;5.621580800000000044e-01;2.977999700000000249e-01;8.594713099999999883e-01;-8.516100000000000406e-04;2.669438000000000089e-01;5.205495399999999773e-01;-6.358453000000000022e-02;3.278705499999999828e-01;6.526975000000000138e-02;2.019126499999999991e-01;-5.349812000000000317e-02;2.221140000000000059e-01;4.274246800000000013e-01;3.048976199999999803e-01;2.855005999999999933e-01;-3.409466700000000072e-01;2.050035999999999872e-02;2.228171100000000127e-01;5.053694000000000242e-02;1.149990899999999983e-01;3.860492899999999894e-01;1.907502799999999943e-01;-1.840361199999999975e-01;3.189136599999999877e-01;-9.386331000000000535e-02
