0.0;2.0;-0.03117586888591541
0.0;3.0;-0.10903841804395582
0.0;6.0;-0.15926475578850713
0.0;7.0;0.09438384933916341
0.0;10.0;0.28729187520591815
0.0;11.0;0.0944008827064746
0.0;14.0;0.16761997533409856
0.0;15.0;0.09083847965422297
0.0;18.0;-0.008546657008532707
0.0;19.0;0.1557918353687426
0.0;22.0;-0.014673935687074204
0.0;23.0;0.001097494980235243
0.0;26.0;-0.1043292925432433
0.0;27.0;0.2029607013453313
0.0;30.0;-0.17773810744198557
0.0;31.0;0.1266734851638549
0.0;34.0;-0.0719763568661111
0.0;35.0;-0.11246385309400538
0.0;38.0;0.06485504523869648
0.0;39.0;0.1384784080379759
0.0;42.0;0.07093105849665973
0.0;43.0;-0.10461462039118012
0.0;46.0;-0.2837048816285054
0.0;47.0;0.03203338623660572
0.0;49.0;0.031274819901356554
0.0;48.0;-0.0259440652260475
0.0;45.0;-0.027413467180000387
0.0;44.0;0.2858916445447005
0.0;41.0;-0.090850312508931
0.0;40.0;0.02510098657315804
0.0;37.0;-0.02982834312345695
0.0;36.0;0.1417451001709743
0.0;33.0;0.2164122534321478
0.0;32.0;-0.32702510868028273
0.0;29.0;-0.06414364978015129
0.0;28.0;-0.18478529703966837
0.0;25.0;0.01706863851003075
0.0;24.0;0.21630149910644333
0.0;21.0;-0.08288818223389235
0.0;20.0;-0.020533614140866276
0.0;17.0;-0.04826158474407688
0.0;16.0;-0.0880826821879398
0.0;13.0;-0.09352536221585134
0.0;12.0;0.06722412191579367
0.0;9.0;0.12812467464912872
0.0;8.0;0.25763498966828263
0.0;5.0;-0.03600123956180734
0.0;4.0;-0.012426836837070859
0.0;1.0;0.30661697391016046
0.0;0.0;0.00842204
1.0;0.0;0.0753919857514098
1.0;2.0;0.21677570891535217
1.0;3.0;-0.06094664887065955
1.0;1.0;-0.011177922324831606
1.0;4.0;0.17394735457799082
1.0;6.0;0.2139500438928218
1.0;7.0;-0.12604507876713314
1.0;5.0;0.1639652037810653
1.0;8.0;-0.13732748301301684
1.0;10.0;0.010726235346672268
1.0;11.0;-0.08408798981608537
1.0;9.0;-0.15432601169031096
1.0;12.0;0.10790634249882533
1.0;14.0;0.13589756537179623
1.0;15.0;0.07381872032880803
1.0;13.0;-0.20248607264894147
1.0;16.0;-0.18559361758664217
1.0;18.0;-0.21386693929365486
1.0;19.0;0.11978163905907037
1.0;17.0;0.10101043187920779
1.0;20.0;0.15247872960223152
1.0;22.0;0.25321803277238214
1.0;23.0;0.11184741031764392
1.0;21.0;-0.02741318238238153
1.0;24.0;0.09680100803612517
1.0;26.0;-0.07575284310277225
1.0;27.0;-0.22106011944656973
1.0;25.0;-0.011522060057331843
1.0;28.0;-0.06925776283790387
1.0;30.0;-0.0585693472385707
1.0;31.0;0.0791037116238563
1.0;29.0;0.1352621208222507
1.0;32.0;0.17674654357807482
1.0;34.0;-0.12265959946539579
1.0;35.0;0.064485082983364
1.0;33.0;0.09938486864389512
1.0;36.0;-0.04770168178497924
1.0;38.0;-0.19121495796700927
1.0;39.0;0.2453108078514522
1.0;37.0;-0.0849466607815705
1.0;40.0;0.2357171826682609
1.0;42.0;0.09591458071403403
1.0;43.0;0.01359285814866874
1.0;41.0;0.025410099839191517
1.0;44.0;0.16553815353852264
1.0;46.0;0.03378000768661374
1.0;47.0;0.21533058178133507
1.0;45.0;0.26897967799658384
1.0;49.0;-0.12719176312675085
1.0;48.0;-0.020467495290274584
2.0;47.0;-0.216343687207518
2.0;49.0;-0.14967969215315247
2.0;48.0;0.13445927077004305
2.0;46.0;-0.17002076998049745
2.0;43.0;-0.14428979933244207
2.0;45.0;0.03982534682854594
2.0;44.0;-0.017743663805741494
2.0;42.0;0.28618021660386317
2.0;39.0;0.002339246216953028
2.0;41.0;0.028114400710766582
2.0;40.0;-0.1617546051295184
2.0;38.0;0.04169802567167256
2.0;35.0;0.06448258305876463
2.0;37.0;-0.005761892797086242
2.0;36.0;0.12339365116806479
2.0;34.0;-0.017303100600533458
2.0;31.0;-0.12063669352554676
2.0;33.0;-0.33736296762838824
2.0;32.0;0.02427701312945068
2.0;30.0;0.11774480680058158
2.0;27.0;0.2048127952629994
2.0;29.0;0.08812649202289927
2.0;28.0;0.06778640559773992
